en,cn,audio_url,meta,id
"The concert was held in the open air, attracting thousands of attendees.",音乐会在露天举行，吸引了数千名观众。,,,b8286611-841b-45ea-bc74-40ec81a4212c
She told me the secret in a whisper so no one else could hear.,她低声告诉我这个秘密，以免别人听到。,,,1ed26b6e-4695-4aae-a5ed-0c35bcbee347
The children spoke in a whisper during the library visit to avoid disturbing others.,孩子们在图书馆参观时低声说话，以免打扰他人。,,,93c013f3-cab8-41f2-9c52-357c99c7591e
The chemical reaction between sodium and water produces hydrogen gas and heat.,钠和水的化学反应产生氢气和热量。,,,63963a7b-e700-4fca-a7b2-c8b5236e0bfc
"In photosynthesis, plants use sunlight to drive a chemical reaction that converts carbon dioxide into glucose.",在光合作用中，植物利用阳光驱动化学反应，将二氧化碳转化为葡萄糖。,,,2169f4ee-2961-4f33-8e0f-bd2d7d722d08
"As the project manager, she is in charge of coordinating all team activities.",作为项目经理，她负责协调所有团队活动。,,,b48d8d52-ad78-4c28-8d22-8ddd8ea324a3
Who will be in charge of the office while the boss is on vacation?,老板度假期间，谁将负责办公室事务？,,,76bda0f4-614b-4d24-939e-034308fc5012
Do you have a specific restaurant in mind for dinner tonight?,你今晚想到哪家特定的餐厅吃饭吗？,,,10ce5b59-5a8f-480a-867d-67e0b6da53fb
"When planning the event, we had a budget of $5000 in mind.",在规划活动时，我们考虑的是5000美元的预算。,,,d39a5a46-b027-4569-9f66-a2b3f1874b74
"After the meeting, he took leave of his colleagues and headed home.",会议结束后，他向同事们告别后回家了。,,,ab031766-9eb7-4f92-90fa-f896042bd9ed
She took leave of her family at the airport before boarding the flight.,她在机场向家人告别后登上了飞机。,,,e36e90c7-088a-45f6-b3d4-deddbf229d4c
The journalist always verifies facts from a reliable source of information before publishing.,这位记者在发表前总是从可靠的信息来源核实事实。,,,53501ce1-efde-45b7-bbf1-05865f1e0389
"For academic research, it's crucial to cite a reliable source of information like peer-reviewed journals.",对于学术研究，引用像同行评审期刊这样的可靠信息来源至关重要。,,,85ac42af-48a1-4480-b3ab-9374c270f929
It's important to distinguish between facts and opinions in academic writing.,在学术写作中，区分事实和观点很重要。,,,af0c8a2e-f690-4735-add4-1b59c56f8515
The expert can easily distinguish between genuine and counterfeit artwork.,这位专家能轻松辨别真伪艺术品。,,,320ef904-d3c5-4444-8953-9e074e6841df
He managed to get off the hook by providing a solid alibi for the night of the incident.,他通过为事发当晚提供可靠的不在场证明，成功摆脱了困境。,,,eb940d0d-467c-4019-9d59-9b8282b68c69
The company got off the hook with a small fine instead of facing major legal penalties.,这家公司只被处以小额罚款，逃脱了重大的法律处罚。,,,86ef641b-2689-47c1-a235-cba80e5d7766
"After the experiment, she will write up the results for publication in a scientific journal.",实验结束后，她将撰写结果以便在科学期刊上发表。,,,626f32ba-8b43-4b89-9739-7eb24754454b
The manager asked me to write up a report on the client meeting by tomorrow.,经理要求我明天之前撰写一份关于客户会议的报告。,,,fc2406eb-89ba-469a-90d5-cdf6eeac4f3e
"As a seasoned lawyer, she has all the legal precedents at her fingertips.",作为一名经验丰富的律师，她对所有法律先例了如指掌。,,,f016e63b-0d3e-464c-bdad-9dba2e8eb2a1
"With modern technology, we have vast information at our fingertips via smartphones.",借助现代技术，我们通过智能手机可以随时获取大量信息。,,,dd40f808-c3ee-4edd-928b-0a3d5a420a16
The surgeon will perform an operation to remove the tumor tomorrow morning.,外科医生明天上午将进行手术切除肿瘤。,,,186ef5d1-5b62-4a1b-baf0-9b5379434b1c
It's crucial to have skilled doctors perform an operation in emergency situations.,在紧急情况下，由技术娴熟的医生进行手术至关重要。,,,8c3b38c2-1f92-423e-8078-e7eeedc3d5d4
"Due to bad weather, the outdoor concert was held over until next weekend.",由于天气恶劣，户外音乐会被推迟到下周末。,,,b590483e-38a1-43e9-b795-8e94bc99c71c
The decision on the new policy has been held over for further discussion at the next meeting.,关于新政策的决定已被推迟，将在下次会议上进一步讨论。,,,4181912e-dd2c-4a98-86c6-048297755c24
The lengthy meetings take up too much time that could be spent on productive work.,冗长的会议占用了太多本可用于高效工作的时间。,,,b100a919-ed88-4d2a-b5eb-5de159f435a2
"Learning a new language can take up a significant amount of time, but it's rewarding.",学习一门新语言可能会占用大量时间，但很有回报。,,,140ea91a-1d6d-4990-995e-35d952ca7b60
The unfair treatment makes my blood boil every time I think about it.,每次想到这种不公平待遇，我都非常愤怒。,,,97cbc0eb-20f5-4b3c-8469-0a631414f856
His rude comments made her blood boil during the meeting.,他粗鲁的评论让她在会议期间非常愤怒。,,,8d6cc5f6-59a4-4940-8ad2-d4e5523fc873
She is tired from working long hours all week.,她因整周长时间工作而感到疲倦。,,,0714d268-b0be-4b76-a725-947272c42f03
He was tired from the long journey and went straight to bed.,他因长途旅行感到疲倦，直接上床睡觉了。,,,bdb3446c-943d-4b88-bd62-9930425b62d1
I need to finish this report right now.,我现在需要完成这份报告。,,,3aa6e2e8-78e5-4617-acae-cde42c8593f3
"Right now, the weather is perfect for a walk.",现在天气非常适合散步。,,,9a9946a4-cb24-4553-af31-633441ab78e9
It's no exaggeration to say that this discovery changed science forever.,毫不夸张地说，这一发现永远改变了科学。,,,7d1e9e8f-67ec-4d73-9118-3ac5019f7603
It's no exaggeration to say that she is the best player on the team.,毫不夸张地说，她是队里最好的球员。,,,85b6da14-ff0d-4a00-90a7-803fe9549bc1
Efficient material management is key to reducing costs in manufacturing processes.,高效的物料管理是降低制造过程成本的关键。,,,a7f8ac35-7677-4db3-8c08-362c395a928b
The company improved its material management system to streamline inventory control.,该公司改进了物料管理系统以简化库存控制。,,,32d0bdf3-0738-4751-b298-eca2f47dd594
Would you like a slice of cake?,你想要一片蛋糕吗？,,,8d5dcea8-e932-4d15-a60e-8e6aa822e727
He only experienced a small slice of life in the city.,他只体验了城市生活的一小部分。,,,83d1891a-9a6a-4213-b4e6-81a29c9fd0af
The region is experiencing extreme weather conditions with heavy snowfall.,该地区正经历大雪等极端天气条件。,,,b4679037-6c43-4ae2-8dff-50c178036072
Farmers must prepare for extreme weather conditions that can damage crops.,农民必须为可能损害作物的极端天气条件做好准备。,,,250d9b9a-a291-4270-94e4-f90969ab6f8e
They bought a semi-detached house in the suburbs.,他们在郊区买了一栋半独立式住宅。,,,f9fae783-71db-448c-9bdf-dab6cac3a4ce
A semi-detached house shares one wall with a neighboring property.,半独立式住宅与相邻房产共享一堵墙。,,,954cc482-cb31-4148-a35f-f85c105cd7cb
The manager granted his request for a day off.,经理批准了他请一天假的请求。,,,569723d7-0c53-4c2f-bf7e-3e69f0a2748e
The court granted her request for an extension.,法院批准了她延期的请求。,,,3736cc57-fd4d-41d9-bc67-14d83bba9432
Leave room for dessert after the main course.,在主菜之后为甜点留出空间。,,,4e93711b-1b6b-4ead-9f4f-e3ff7fd13651
The plan should leave room for unexpected changes.,计划应为意外变化留出余地。,,,747f0700-f273-4760-97ae-3e21d5843aec
Internet technology has revolutionized communication worldwide.,互联网技术彻底改变了全球通信。,,,ba80f5a3-b859-4706-8ac3-2d9898a95088
She works in the field of Internet technology development.,她从事互联网技术开发领域的工作。,,,69d211b6-fb63-4b50-ab05-61b9adcbd368
The company announced salary increases across the board.,公司宣布全面加薪。,,,7d2e712d-486d-43d7-a4fe-84e0befc4f02
The new policy applies across the board to all departments.,新政策普遍适用于所有部门。,,,654218ee-42f6-4445-a927-027c9c113cf8
"To begin with, let's review the agenda for today.",首先，让我们回顾一下今天的议程。,,,73295a2f-8f8f-45ef-a54b-ebaa2ec0b384
"To begin with, the project was much smaller in scope.",一开始，这个项目的范围要小得多。,,,f52e11aa-b59b-4eb6-9a2a-4485a5ceeefa
The charity appealed to the public for donations.,该慈善机构向公众呼吁捐款。,,,73c56b92-30f4-4b5f-be9b-7924ad3e37f9
He appealed to the court for a reduced sentence.,他向法院请求减刑。,,,28c659c9-bae3-4e52-ade1-233b88d6f93d
He tried to do a snow job on me with his fake credentials.,他试图用假证件欺骗我。,,,692a804b-f028-4d7b-9678-9a37ddc2f955
Don't let them do a snow job on you with their smooth talk.,别让他们用花言巧语误导你。,,,b9aab701-0638-4bf3-9138-cd1284e3b5c0
Can you see your way clear to help us with the project?,你能设法帮助我们完成这个项目吗？,,,59981f6d-a36b-4b67-90fa-43ba43f1b6a0
He saw his way clear to finish the task ahead of schedule.,他设法提前完成了任务。,,,b49a1ad3-c703-4187-9e7a-2e8dd3902703
Prices shot up after the announcement.,公告发布后价格迅速上涨。,,,869f590d-b2db-4175-8ac5-ab2dbce162b3
"Her temperature shot up overnight, indicating an infection.",她的体温一夜之间迅速上升，表明有感染。,,,ef4e49af-4e38-47ad-a2c3-4f1992eb230e
She takes care of her elderly parents.,她照顾年迈的父母。,,,ac210dc5-98b0-4ebb-b970-2def6ab6d0e6
I'll take care of the paperwork for the meeting.,我会处理会议的文件工作。,,,4b958651-49f7-40fd-8870-09134b33df4f
Watch the pot so the soup doesn't boil over.,看着锅，别让汤沸腾溢出。,,,74155fad-29c6-4f1b-a05f-93d2535de105
The milk boiled over and made a mess on the stove.,牛奶沸腾溢出，把炉子弄得一团糟。,,,c101598d-ea18-41b9-8126-f3b36740c199
He looked about the room to find his keys.,他环顾房间寻找钥匙。,,,78fdf0f6-cc23-4bac-9c85-21851d89d700
Look about carefully before crossing the street.,过马路前仔细环顾四周。,,,118181f9-8da4-480a-95d3-0f86af1262ec
Let's go to the beach and make a day of it.,我们去海滩玩一整天吧。,,,ff07fdda-a4c7-4f4f-8f79-2aa9f3bc143f
We decided to make a day of it by visiting museums and having lunch out.,我们决定花一整天参观博物馆并在外吃午餐。,,,162211d0-0ee7-4d09-9cf9-2a25f4bd73a2
"The food looks delicious, so let's tuck in!",食物看起来很好吃，我们开动吧！,,,f30e63bf-ff68-4c99-ad48-bb479831d77a
"After the long hike, we tucked into a hearty meal.",长途徒步后，我们大吃了一顿丰盛的饭菜。,,,a8f21884-5eb4-4779-90f2-bbf7bfaa3124
State-funded scientific research has led to many medical breakthroughs.,国家资助的科学研究带来了许多医学突破。,,,e54c73aa-63ce-4bd6-9178-08ebf18eacae
The university conducts state-funded scientific research on climate change.,这所大学进行国家资助的气候变化科学研究。,,,770bc53f-e437-4597-bdaa-4ae3e50b5d75
We're raising money for charity by organizing a bake sale.,我们通过组织烘焙义卖为慈善筹款。,,,3c6f0199-9def-402d-8a82-af4661d34225
He ran a marathon to raise money for charity.,他跑了一场马拉松为慈善筹款。,,,fe0a8044-f6e2-4c95-98ed-27453f90cb76
He tried to make a fool out of me in front of everyone.,他试图在大家面前愚弄我。,,,4d0a6325-3827-4d9c-a560-92d0104637a5
Don't let them make a fool out of you with their tricks.,别让他们用诡计羞辱你。,,,8b254d7e-849c-484a-8cc5-06d4c5c94f82
Parents need to set rules for their children's screen time.,家长需要为孩子制定屏幕使用时间的规则。,,,3793a649-26ae-4ff1-85b2-c2244ec3c915
The committee set rules to ensure fair competition.,委员会制定了规则以确保公平竞争。,,,acfb1466-e64e-4f67-ab85-bf4b3a30f16c
The company plans to buy out its competitor.,这家公司计划买断其竞争对手。,,,2723db73-ba5a-49bd-a5e3-f3d90ddb6e51
He bought out his partner's share of the business.,他买断了合伙人在生意中的股份。,,,19c67b62-3ec5-4512-9e84-b5e6c51dcb1e
This watch keeps good time and rarely needs adjustment.,这块手表走时准确，很少需要调整。,,,2c188f6c-b6ed-4b52-930f-69f36279aedf
Old clocks may not keep good time without regular maintenance.,旧钟表如果不定期维护可能走时不准确。,,,82575e22-0465-4149-b1e5-4d969b70cca9
The city has many new residential buildings under construction.,这座城市有许多新的住宅建筑正在建设中。,,,48032c60-5666-400a-866a-626a273f8ad2
Residential buildings in this area are mostly apartments and townhouses.,这个地区的住宅建筑主要是公寓和联排别墅。,,,939d1f90-dcd6-475f-8ce8-8b78b3ff881e
"Needless to say, safety is our top priority.",不用说，安全是我们的首要任务。,,,17c6dc49-6d93-45c7-b057-2cb29aa6f275
"He was late again, needless to say, the boss was not happy.",他又迟到了，不用说，老板很不高兴。,,,8769c882-2883-4907-b987-b6445fc73fc6
She is capable of handling complex projects.,她有能力处理复杂的项目。,,,2b6ba43d-b9d2-4739-94b1-03060e7064e7
This software is capable of processing large datasets.,这个软件能够处理大型数据集。,,,26072832-6fec-49e2-b3b7-50a1732344b5
She is at her best when performing on stage.,她在舞台上表演时处于最佳状态。,,,1fe8b952-ed1b-4878-9f8b-44e66b48fcd4
The team was at its best during the championship game.,这支队伍在冠军赛中处于最佳状态。,,,8288c19d-1e50-40ba-b762-eaef53243248
